Order_id,Item_id,Product_id,Quantity,List_price,Discount,discount1,dis_amount,Total_price,Product_name
1296,2,90,1,210,10%,0.1,21,189,Trek Precaliber 16 Girls - 2017
1296,3,16,1,600,5%,0.05,30,570,Electra Townie Original 7D EQ - 2016
1296,4,2,2,750,10%,0.1,150,1350,Ritchey Timberwolf Frameset - 2016
1297,1,104,2,482,7%,0.07,67.48,896.52,Sun Bicycles Streamway - 2017
1297,2,43,1,5300,5%,0.05,265,5035,Trek Fuel EX 9.8 27.5 Plus - 2017
1297,3,51,2,6500,5%,0.05,650,12350,Trek Silque SLR 8 Women's - 2017
1298,1,59,1,2600,5%,0.05,130,2470,Trek Domane S 5 Disc - 2017
1298,2,110,2,471,7%,0.07,65.94,876.06,Sun Bicycles Drifter 7 - 2017
1299,1,14,2,270,10%,0.1,54,486,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
1299,2,101,1,340,5%,0.05,17,323,Electra Townie 7D (20-inch) - Boys' - 2017
1299,3,75,1,600,5%,0.05,30,570,Electra Cruiser Lux Fat Tire 1 Ladies - 2017
1299,4,52,2,876,20%,0.2,350.4,1401.6,Surly Steamroller - 2017
1300,1,101,2,340,7%,0.07,47.6,632.4,Electra Townie 7D (20-inch) - Boys' - 2017
1300,2,58,2,5000,5%,0.05,500,9500,Trek Madone 9.2 - 2017
1301,1,45,2,870,20%,0.2,348,1392,Haro SR 1.2 - 2017
1301,2,105,2,534,10%,0.1,106.8,961.2,Sun Bicycles Streamway 7 - 2017
1301,3,8,1,1800,20%,0.2,360,1440,Trek Remedy 29 Carbon Frameset - 2016
1302,1,38,1,550,5%,0.05,27.5,522.5,Haro Flightline Two 26 Plus - 2017
1302,2,20,2,600,10%,0.1,120,1080,Electra Townie Original 7D EQ - Women's - 2016
1302,3,56,2,5500,7%,0.07,770,10230,Trek Domane SLR 6 Disc - 2017
1303,1,96,1,350,10%,0.1,35,315,Electra Moto 3i (20-inch) - Boy's - 2017
1303,2,63,2,3500,20%,0.2,1400,5600,Trek Boone Race Shop Limited - 2017
1303,3,108,1,450,10%,0.1,45,405,Sun Bicycles Cruz 3 - Women's - 2017
1303,4,73,1,750,10%,0.1,75,675,Sun Bicycles Brickell Tandem 7 - 2017
1303,5,24,2,550,10%,0.1,110,990,Electra Townie Original 21D - 2016
1304,1,80,1,762,5%,0.05,38.1,723.9,Sun Bicycles Brickell Tandem CB - 2017
1304,2,99,2,300,5%,0.05,30,570,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017
1304,3,102,1,490,20%,0.2,98,392,Electra Townie Original 7D - 2017
1304,4,17,1,429,5%,0.05,21.45,407.55,Pure Cycles Vine 8-Speed - 2016
1305,1,85,1,330,20%,0.2,66,264,Haro Downtown 16 - 2017
1305,2,9,1,3000,7%,0.07,210,2790,Trek Conduit+ - 2016
1305,3,11,1,1681,5%,0.05,84.05,1596.95,Surly Straggler 650b - 2016
1305,4,91,2,350,5%,0.05,35,665,Trek Precaliber 24 (21-Speed) - Girls - 2017
1306,1,103,2,552,5%,0.05,55.2,1048.8,Sun Bicycles Streamway 3 - 2017
1306,2,81,2,1100,7%,0.07,154,2046,Electra Amsterdam Fashion 7i Ladies' - 2017
1306,3,45,1,870,20%,0.2,174,696,Haro SR 1.2 - 2017
1306,4,42,1,2300,20%,0.2,460,1840,Trek Fuel EX 5 27.5 Plus - 2017
1306,5,9,2,3000,7%,0.07,420,5580,Trek Conduit+ - 2016
1307,1,96,2,350,7%,0.07,49,651,Electra Moto 3i (20-inch) - Boy's - 2017
1307,2,53,2,750,20%,0.2,300,1200,Surly Ogre Frameset - 2017
1307,3,69,2,417,20%,0.2,166.8,667.2,Sun Bicycles Cruz 7 - 2017
1308,1,54,1,3200,5%,0.05,160,3040,Trek Domane SL Disc Frameset - 2017
1308,2,69,1,417,20%,0.2,83.4,333.6,Sun Bicycles Cruz 7 - 2017
1308,3,14,2,270,7%,0.07,37.8,502.2,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
1308,4,56,1,5500,20%,0.2,1100,4400,Trek Domane SLR 6 Disc - 2017
1308,5,32,1,470,7%,0.07,32.9,437.1,Trek Farley Alloy Frameset - 2017
1309,1,65,1,347,5%,0.05,17.35,329.65,Sun Bicycles Lil Bolt Type-R - 2017
1309,2,87,2,190,20%,0.2,76,304,Trek Precaliber 12 Boys - 2017
1310,1,59,1,2600,20%,0.2,520,2080,Trek Domane S 5 Disc - 2017
1310,2,77,2,800,20%,0.2,320,1280,Electra Glam Punk 3i Ladies' - 2017
1310,3,11,2,1681,10%,0.1,336.2,3025.8,Surly Straggler 650b - 2016
1310,4,54,1,3200,20%,0.2,640,2560,Trek Domane SL Disc Frameset - 2017
1311,1,69,1,417,10%,0.1,41.7,375.3,Sun Bicycles Cruz 7 - 2017
1311,2,45,2,870,7%,0.07,121.8,1618.2,Haro SR 1.2 - 2017
1311,3,27,2,1000,10%,0.1,200,1800,Surly Big Dummy Frameset - 2017
1311,4,42,1,2300,10%,0.1,230,2070,Trek Fuel EX 5 27.5 Plus - 2017
1312,1,67,2,251,5%,0.05,25.1,476.9,Sun Bicycles Revolutions 24 - Girl's - 2017
1312,2,14,1,270,20%,0.2,54,216,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
1312,3,20,1,600,7%,0.07,42,558,Electra Townie Original 7D EQ - Women's - 2016
1313,1,75,1,600,20%,0.2,120,480,Electra Cruiser Lux Fat Tire 1 Ladies - 2017
1313,2,33,1,470,20%,0.2,94,376,Surly Wednesday Frameset - 2017
1313,3,69,1,417,7%,0.07,29.19,387.81,Sun Bicycles Cruz 7 - 2017
1314,1,52,1,876,7%,0.07,61.32,814.68,Surly Steamroller - 2017
1314,2,72,2,620,5%,0.05,62,1178,Sun Bicycles Biscayne Tandem 7 - 2017
1314,3,94,1,250,10%,0.1,25,225,Haro Shredder Pro 20 - 2017
1315,1,104,2,482,7%,0.07,67.48,896.52,Sun Bicycles Streamway - 2017
1315,2,41,1,1470,5%,0.05,73.5,1396.5,Haro Shift R3 - 2017
1315,3,24,1,550,10%,0.1,55,495,Electra Townie Original 21D - 2016
1315,4,26,1,600,7%,0.07,42,558,Electra Townie Original 7D EQ - 2016
1315,5,16,2,600,20%,0.2,240,960,Electra Townie Original 7D EQ - 2016
1316,1,76,2,300,10%,0.1,60,540,Electra Girl's Hawaii 1 16" - 2017
1316,2,90,1,210,10%,0.1,21,189,Trek Precaliber 16 Girls - 2017
1317,1,82,1,660,10%,0.1,66,594,Electra Amsterdam Original 3i Ladies' - 2017
1318,1,82,2,660,20%,0.2,264,1056,Electra Amsterdam Original 3i Ladies' - 2017
1318,2,62,2,3500,20%,0.2,1400,5600,Trek Boone 7 - 2017
1318,3,111,1,471,20%,0.2,94.2,376.8,Sun Bicycles Drifter 7 - Women's - 2017
1318,4,92,1,210,7%,0.07,14.7,195.3,Haro Shredder 20 - 2017
1319,1,75,1,600,7%,0.07,42,558,Electra Cruiser Lux Fat Tire 1 Ladies - 2017
1319,2,91,1,350,20%,0.2,70,280,Trek Precaliber 24 (21-Speed) - Girls - 2017
1320,1,104,1,482,10%,0.1,48.2,433.8,Sun Bicycles Streamway - 2017
1320,2,93,1,210,5%,0.05,10.5,199.5,Haro Shredder 20 Girls - 2017
1320,3,99,2,300,20%,0.2,120,480,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017
1321,1,34,1,470,10%,0.1,47,423,Trek Session DH 27.5 Carbon Frameset - 2017
1321,2,107,1,417,10%,0.1,41.7,375.3,Sun Bicycles Cruz 7 - 2017
1321,3,11,2,1681,10%,0.1,336.2,3025.8,Surly Straggler 650b - 2016
1322,1,28,2,2500,5%,0.05,250,4750,Surly Karate Monkey 27.5+ Frameset - 2017
1322,2,104,2,482,5%,0.05,48.2,915.8,Sun Bicycles Streamway - 2017
1323,1,27,2,1000,7%,0.07,140,1860,Surly Big Dummy Frameset - 2017
1323,2,20,1,600,5%,0.05,30,570,Electra Townie Original 7D EQ - Women's - 2016
1323,3,70,1,660,5%,0.05,33,627,Electra Amsterdam Original 3i - 2015/2017
1324,1,66,1,251,10%,0.1,25.1,225.9,Sun Bicycles Revolutions 24 - 2017
1324,2,120,2,2500,20%,0.2,1000,4000,Trek Fuel EX 7 29 - 2018
1324,3,235,1,900,10%,0.1,90,810,Electra Koa 3i Ladies' - 2018
1324,4,3,1,1000,20%,0.2,200,800,Surly Wednesday Frameset - 2016
1325,1,139,1,3000,5%,0.05,150,2850,Trek Remedy 7 27.5 - 2018
1325,2,257,1,900,5%,0.05,45,855,Electra Amsterdam Fashion 3i Ladies' - 2017/2018
1325,3,209,1,3000,10%,0.1,300,2700,Trek Crockett 7 Disc - 2018
1325,4,28,1,2500,7%,0.07,175,2325,Surly Karate Monkey 27.5+ Frameset - 2017
1326,1,190,2,2800,7%,0.07,392,5208,Trek Dual Sport+ - 2018
1326,2,269,2,200,7%,0.07,28,372,Trek Precaliber 12 Boy's - 2018
1327,1,151,2,1550,7%,0.07,217,2883,Trek Domane ALR 4 Disc Women's - 2018
1327,2,235,2,900,10%,0.1,180,1620,Electra Koa 3i Ladies' - 2018
1327,3,48,2,1500,10%,0.1,300,2700,Trek Emonda S 4 - 2017
1327,4,180,1,920,20%,0.2,184,736,Trek Domane AL 3 Women's - 2018
1328,1,241,1,750,7%,0.07,52.5,697.5,Electra Townie Commute 8D - 2018
1328,2,129,2,920,10%,0.1,184,1656,Trek X-Caliber 7 - 2018
1328,3,228,1,320,7%,0.07,22.4,297.6,Electra Cruiser 7D Tall - 2016/2018
1328,4,311,1,750,10%,0.1,75,675,Electra Townie Commute 8D - 2018
1328,5,247,1,600,10%,0.1,60,540,Electra Townie Original 7D EQ - 2018
1329,1,143,1,1100,7%,0.07,77,1023,Trek Domane ALR 3 - 2018
1329,2,107,1,417,5%,0.05,20.85,396.15,Sun Bicycles Cruz 7 - 2017
1329,3,55,1,2700,7%,0.07,189,2511,Trek Domane S 6 - 2017
1329,4,283,2,320,20%,0.2,128,512,Electra Heartchya 1 (20-inch) - Girl's - 2018
1329,5,13,1,270,10%,0.1,27,243,Electra Cruiser 1 (24-Inch) - 2016
1330,1,232,1,480,20%,0.2,96,384,Electra Cruiser Lux 7D Ladies' - 2018
1330,2,243,2,680,5%,0.05,68,1292,Electra Townie Original 21D EQ Ladies' - 2018
1330,3,230,2,430,20%,0.2,172,688,Electra Cruiser Lux 1 Ladies' - 2018
1330,4,102,2,490,5%,0.05,49,931,Electra Townie Original 7D - 2017
1330,5,282,1,280,10%,0.1,28,252,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018
1331,1,253,1,2600,5%,0.05,130,2470,Electra Townie Go! 8i Ladies' - 2018
1331,2,290,1,370,5%,0.05,18.5,351.5,Electra Superbolt 3i 20" - 2018
1331,3,145,2,1800,10%,0.1,360,3240,Trek Domane ALR 5 Disc - 2018
1331,4,300,1,800,20%,0.2,160,640,Electra Townie Balloon 3i EQ Ladies' - 2018
1332,1,296,1,370,20%,0.2,74,296,Electra Treasure 3i 20" - 2018
1332,2,93,2,210,5%,0.05,21,399,Haro Shredder 20 Girls - 2017
1332,3,179,2,920,7%,0.07,128.8,1711.2,Trek Domane AL 3 - 2018
1332,4,298,1,280,10%,0.1,28,252,Electra Water Lily 1 (16-inch) - Girl's - 2018
1333,1,205,2,5000,5%,0.05,500,9500,Trek Super Commuter+ 8S - 2018
1333,2,304,2,680,10%,0.1,136,1224,Electra Townie Original 21D EQ - 2017/2018
1333,3,99,2,300,10%,0.1,60,540,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017
1333,4,12,1,550,5%,0.05,27.5,522.5,Electra Townie Original 21D - 2016
1333,5,78,1,648,10%,0.1,64.8,583.2,Sun Bicycles Biscayne Tandem CB - 2017
1334,1,203,2,5000,5%,0.05,500,9500,Trek Powerfly 7 FS - 2018
1334,2,160,2,4500,7%,0.07,630,8370,Trek Emonda SLR 6 - 2018
1334,3,84,2,110,10%,0.1,22,198,Sun Bicycles Lil Kitt'n - 2017
1334,4,13,1,270,5%,0.05,13.5,256.5,Electra Cruiser 1 (24-Inch) - 2016
1334,5,42,1,2300,5%,0.05,115,2185,Trek Fuel EX 5 27.5 Plus - 2017
1335,1,138,2,2250,5%,0.05,225,4275,Trek Fuel EX 5 Plus - 2018
1336,1,29,2,1000,20%,0.2,400,1600,Trek X-Caliber 8 - 2017
1336,2,157,1,6500,5%,0.05,325,6175,Trek Domane SL Frameset Women's - 2018
1336,3,21,2,270,7%,0.07,37.8,502.2,Electra Cruiser 1 (24-Inch) - 2016
1336,4,207,1,4000,10%,0.1,400,3600,Trek Boone 7 Disc - 2018
1336,5,185,1,2800,10%,0.1,280,2520,Trek Conduit+ - 2018
1337,1,153,1,5000,10%,0.1,500,4500,Trek Domane SL 7 Women's - 2018
1338,1,169,2,6500,7%,0.07,910,12090,Trek Emonda SLR 8 - 2018
1339,1,175,1,3200,7%,0.07,224,2976,Trek Domane SLR Frameset - 2018
1340,1,253,1,2600,20%,0.2,520,2080,Electra Townie Go! 8i Ladies' - 2018
1340,2,92,2,210,20%,0.2,84,336,Haro Shredder 20 - 2017
1340,3,237,2,850,5%,0.05,85,1615,Electra Relic 3i - 2018
1341,1,215,2,750,7%,0.07,105,1395,Electra Queen of Hearts 3i - 2018
1341,2,56,2,5500,20%,0.2,2200,8800,Trek Domane SLR 6 Disc - 2017
1341,3,234,2,900,5%,0.05,90,1710,Electra Daydreamer 3i Ladies' - 2018
1341,4,66,2,251,5%,0.05,25.1,476.9,Sun Bicycles Revolutions 24 - 2017
1342,1,60,1,1560,5%,0.05,78,1482,Sun Bicycles ElectroLite - 2017
1342,2,270,1,210,5%,0.05,10.5,199.5,Trek Precaliber 16 Boy's - 2018
1343,1,244,1,560,5%,0.05,28,532,Electra Townie Original 21D Ladies' - 2018
1343,2,99,1,300,5%,0.05,15,285,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017
1343,3,184,2,3500,20%,0.2,1400,5600,Trek Domane SL 6 Disc - 2018
1343,4,65,2,347,20%,0.2,138.8,555.2,Sun Bicycles Lil Bolt Type-R - 2017
1343,5,206,1,3300,10%,0.1,330,2970,Trek Boone 5 Disc - 2018
1344,1,77,2,800,7%,0.07,112,1488,Electra Glam Punk 3i Ladies' - 2017
1344,2,103,2,552,20%,0.2,220.8,883.2,Sun Bicycles Streamway 3 - 2017
1344,3,3,1,1000,7%,0.07,70,930,Surly Wednesday Frameset - 2016
1344,4,61,1,5000,7%,0.07,350,4650,Trek Powerfly 8 FS Plus - 2017
1345,1,40,2,5000,20%,0.2,2000,8000,Trek Fuel EX 9.8 29 - 2017
1345,2,172,2,3200,5%,0.05,320,6080,Trek Domane ALR Disc Frameset - 2018
1345,3,164,2,1549,20%,0.2,619.6,2478.4,Surly Straggler 650b - 2018
1345,4,2,2,750,20%,0.2,300,1200,Ritchey Timberwolf Frameset - 2016
1346,1,134,2,1500,5%,0.05,150,2850,Trek Remedy 27.5 C Frameset - 2018
1346,2,150,1,4500,5%,0.05,225,4275,Trek Emonda SL 7 - 2018
1346,3,18,2,449,5%,0.05,44.9,853.1,Pure Cycles Western 3-Speed - Women's - 2015/2016
1346,4,249,1,750,10%,0.1,75,675,Electra White Water 3i - 2018
1346,5,263,2,90,20%,0.2,36,144,Strider Classic 12 Balance Bike - 2018
1347,1,43,2,5300,7%,0.07,742,9858,Trek Fuel EX 9.8 27.5 Plus - 2017
1347,2,53,1,750,5%,0.05,37.5,712.5,Surly Ogre Frameset - 2017
1348,1,203,1,5000,5%,0.05,250,4750,Trek Powerfly 7 FS - 2018
1348,2,148,1,5500,5%,0.05,275,5225,Trek Domane SL 8 Disc - 2018
1348,3,58,2,5000,10%,0.1,1000,9000,Trek Madone 9.2 - 2017
1348,4,147,1,1800,7%,0.07,126,1674,Trek Domane ALR 5 Gravel - 2018
1349,1,138,2,2250,5%,0.05,225,4275,Trek Fuel EX 5 Plus - 2018
1349,2,205,2,5000,7%,0.07,700,9300,Trek Super Commuter+ 8S - 2018
1349,3,168,2,1549,20%,0.2,619.6,2478.4,Surly Straggler - 2018
1349,4,184,1,3500,20%,0.2,700,2800,Trek Domane SL 6 Disc - 2018
1350,1,305,1,750,10%,0.1,75,675,Electra Townie Balloon 3i EQ - 2017/2018
1350,2,250,1,2600,7%,0.07,182,2418,Electra Townie Go! 8i - 2017/2018
1350,3,253,1,2600,7%,0.07,182,2418,Electra Townie Go! 8i Ladies' - 2018
1350,4,159,1,2300,5%,0.05,115,2185,Trek Emonda ALR 6 - 2018
1350,5,13,2,270,20%,0.2,108,432,Electra Cruiser 1 (24-Inch) - 2016
1351,1,297,2,280,20%,0.2,112,448,Electra Under-The-Sea 1 16" - 2018
1351,2,133,1,1500,10%,0.1,150,1350,Trek Procaliber Frameset - 2018
1352,1,136,1,1800,20%,0.2,360,1440,Trek Procaliber 6 - 2018
1352,2,52,2,876,10%,0.1,175.2,1576.8,Surly Steamroller - 2017
1352,3,282,2,280,10%,0.1,56,504,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018
1352,4,86,2,150,20%,0.2,60,240,Trek Girl's Kickster - 2017
1352,5,100,1,490,5%,0.05,24.5,465.5,Electra Townie 3i EQ (20-inch) - Boys' - 2017
1353,1,107,2,417,5%,0.05,41.7,792.3,Sun Bicycles Cruz 7 - 2017
1353,2,233,1,640,7%,0.07,44.8,595.2,Electra Cruiser Lux Fat Tire 7D - 2018
1353,3,300,1,800,20%,0.2,160,640,Electra Townie Balloon 3i EQ Ladies' - 2018
1353,4,86,2,150,5%,0.05,15,285,Trek Girl's Kickster - 2017
1354,1,166,2,750,7%,0.07,105,1395,Trek Domane AL 2 Women's - 2018
1355,1,297,1,280,10%,0.1,28,252,Electra Under-The-Sea 1 16" - 2018
1355,2,253,1,2600,7%,0.07,182,2418,Electra Townie Go! 8i Ladies' - 2018
1355,3,149,1,7500,20%,0.2,1500,6000,Trek Domane SLR 8 Disc - 2018
1355,4,313,2,450,10%,0.1,90,810,Electra Townie Original 1 Ladies' - 2018
1356,1,192,1,2600,5%,0.05,130,2470,Electra Townie Go! 8i - 2017/2018
1356,2,199,2,3000,10%,0.1,600,5400,Electra Townie Commute Go! Ladies' - 2018
1356,3,276,2,320,10%,0.1,64,576,Trek Precaliber 24 (7-Speed) - Boys - 2018
1357,1,145,2,1800,20%,0.2,720,2880,Trek Domane ALR 5 Disc - 2018
1357,2,60,1,1560,20%,0.2,312,1248,Sun Bicycles ElectroLite - 2017
1357,3,130,1,920,20%,0.2,184,736,Trek Stache Carbon Frameset - 2018
1358,1,257,2,900,20%,0.2,360,1440,Electra Amsterdam Fashion 3i Ladies' - 2017/2018
1359,1,282,1,280,5%,0.05,14,266,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018
1359,2,82,1,660,5%,0.05,33,627,Electra Amsterdam Original 3i Ladies' - 2017
1360,1,31,1,1633,5%,0.05,81.65,1551.35,Surly Wednesday - 2017
1361,1,307,2,750,7%,0.07,105,1395,Electra Townie Balloon 8D EQ - 2016/2017/2018
1361,2,153,1,5000,5%,0.05,250,4750,Trek Domane SL 7 Women's - 2018
1361,3,163,2,1349,20%,0.2,539.6,2158.4,Surly Pack Rat - 2018
1362,1,27,2,1000,20%,0.2,400,1600,Surly Big Dummy Frameset - 2017
1362,2,204,2,3600,7%,0.07,504,6696,Trek Super Commuter+ 7 - 2018
1362,3,4,2,2900,20%,0.2,1160,4640,Trek Fuel EX 8 29 - 2016
1363,1,66,2,251,10%,0.1,50.2,451.8,Sun Bicycles Revolutions 24 - 2017
1364,1,78,1,648,7%,0.07,45.36,602.64,Sun Bicycles Biscayne Tandem CB - 2017
1364,2,155,2,12000,10%,0.1,2400,21600,Trek Domane SLR 9 Disc - 2018
1364,3,152,1,2500,10%,0.1,250,2250,Trek Domane SL 5 Disc Women's - 2018
1364,4,110,1,471,7%,0.07,32.97,438.03,Sun Bicycles Drifter 7 - 2017
1365,1,144,1,1550,7%,0.07,108.5,1441.5,Trek Domane ALR 4 Disc - 2018
1365,2,58,1,5000,7%,0.07,350,4650,Trek Madone 9.2 - 2017
1365,3,236,1,750,5%,0.05,37.5,712.5,Electra Morningstar 3i Ladies' - 2018
1366,1,115,1,3200,10%,0.1,320,2880,Trek Fuel EX 8 29 - 2018
1366,2,128,2,1899,20%,0.2,759.6,3038.4,Surly ECR 27.5 - 2018
1366,3,200,1,3500,7%,0.07,245,3255,Trek Powerfly 5 - 2018
1367,1,132,1,1500,10%,0.1,150,1350,Trek Procal AL Frameset - 2018
1367,2,131,2,2599,20%,0.2,1039.6,4158.4,Heller Bloodhound Trail - 2018
1367,3,124,1,1499,7%,0.07,104.93,1394.07,Surly Krampus - 2018
1367,4,24,2,550,5%,0.05,55,1045,Electra Townie Original 21D - 2016
1368,1,66,1,251,10%,0.1,25.1,225.9,Sun Bicycles Revolutions 24 - 2017
1368,2,113,2,490,7%,0.07,68.6,911.4,Trek Marlin 5 - 2018
1368,3,186,1,4500,20%,0.2,900,3600,Trek CrossRip+ - 2018
1369,1,213,2,270,5%,0.05,27,513,Electra Cruiser 1 - 2016/2017/2018
1370,1,7,1,4000,7%,0.07,280,3720,Trek Slash 8 27.5 - 2016
1370,2,89,2,210,10%,0.1,42,378,Trek Precaliber 16 Boys - 2017
1370,3,208,2,1800,20%,0.2,720,2880,Trek Crockett 5 Disc - 2018
1370,4,134,1,1500,10%,0.1,150,1350,Trek Remedy 27.5 C Frameset - 2018
1371,1,223,2,530,7%,0.07,74.2,985.8,Electra Cruiser Lux 3i - 2018
1371,2,8,2,1800,20%,0.2,720,2880,Trek Remedy 29 Carbon Frameset - 2016
1372,1,307,1,750,7%,0.07,52.5,697.5,Electra Townie Balloon 8D EQ - 2016/2017/2018
1372,2,283,2,320,20%,0.2,128,512,Electra Heartchya 1 (20-inch) - Girl's - 2018
1373,1,63,1,3500,10%,0.1,350,3150,Trek Boone Race Shop Limited - 2017
1374,1,181,2,2200,5%,0.05,220,4180,Trek Domane SL 5 - 2018
1374,2,130,2,920,7%,0.07,128.8,1711.2,Trek Stache Carbon Frameset - 2018
1375,1,147,2,1800,5%,0.05,180,3420,Trek Domane ALR 5 Gravel - 2018
1375,2,182,1,2500,20%,0.2,500,2000,Trek Domane SL 5 Disc - 2018
1376,1,5,1,1321,7%,0.07,92.47,1228.53,Heller Shagamaw Frame - 2016
1377,1,153,2,5000,5%,0.05,500,9500,Trek Domane SL 7 Women's - 2018
1377,2,130,1,920,5%,0.05,46,874,Trek Stache Carbon Frameset - 2018
1377,3,48,1,1500,7%,0.07,105,1395,Trek Emonda S 4 - 2017
1377,4,188,2,3500,7%,0.07,490,6510,Trek XM700+ Lowstep - 2018
1378,1,96,2,350,7%,0.07,49,651,Electra Moto 3i (20-inch) - Boy's - 2017
1378,2,142,2,3200,7%,0.07,448,5952,Trek Fuel EX 8 29 XT - 2018
1378,3,2,2,750,20%,0.2,300,1200,Ritchey Timberwolf Frameset - 2016
1378,4,110,1,471,7%,0.07,32.97,438.03,Sun Bicycles Drifter 7 - 2017
1378,5,129,2,920,20%,0.2,368,1472,Trek X-Caliber 7 - 2018
1379,1,15,1,530,10%,0.1,53,477,Electra Moto 1 - 2016
1379,2,118,1,1000,10%,0.1,100,900,Trek X-Caliber 8 - 2018
1379,3,263,2,90,10%,0.1,18,162,Strider Classic 12 Balance Bike - 2018
1380,1,255,2,900,10%,0.1,180,1620,Electra Townie Balloon 7i EQ Ladies' - 2017/2018
1380,2,229,2,430,7%,0.07,60.2,799.8,Electra Cruiser Lux 1 - 2016/2018
1381,1,274,2,230,20%,0.2,92,368,Trek Precaliber 20 Boy's - 2018
1381,2,214,2,900,10%,0.1,180,1620,Electra Tiger Shark 3i - 2018
1382,1,232,1,480,20%,0.2,96,384,Electra Cruiser Lux 7D Ladies' - 2018
1382,2,81,2,1100,5%,0.05,110,2090,Electra Amsterdam Fashion 7i Ladies' - 2017
1382,3,225,1,960,10%,0.1,96,864,Electra Delivery 3i - 2016/2017/2018
1382,4,135,1,1500,7%,0.07,105,1395,Trek X-Caliber Frameset - 2018
1382,5,238,1,750,20%,0.2,150,600,Electra Townie Balloon 8D EQ - 2016/2017/2018
1383,1,188,2,3500,20%,0.2,1400,5600,Trek XM700+ Lowstep - 2018
1383,2,65,2,347,5%,0.05,34.7,659.3,Sun Bicycles Lil Bolt Type-R - 2017
1384,1,32,1,470,7%,0.07,32.9,437.1,Trek Farley Alloy Frameset - 2017
1384,2,142,2,3200,10%,0.1,640,5760,Trek Fuel EX 8 29 XT - 2018
1384,3,89,1,210,10%,0.1,21,189,Trek Precaliber 16 Boys - 2017
1384,4,97,1,350,5%,0.05,17.5,332.5,Electra Savannah 3i (20-inch) - Girl's - 2017
1385,1,24,2,550,5%,0.05,55,1045,Electra Townie Original 21D - 2016
1385,2,145,1,1800,7%,0.07,126,1674,Trek Domane ALR 5 Disc - 2018
1385,3,39,2,1500,10%,0.1,300,2700,Trek Stache 5 - 2017
1385,4,135,1,1500,5%,0.05,75,1425,Trek X-Caliber Frameset - 2018
1386,1,292,1,370,20%,0.2,74,296,Electra Sweet Ride 3i (20-inch) - Girls' - 2018
1386,2,262,1,250,10%,0.1,25,225,Trek MT 201 - 2018
1386,3,306,1,900,10%,0.1,90,810,Electra Townie Balloon 7i EQ Ladies' - 2017/2018
1386,4,150,1,4500,7%,0.07,315,4185,Trek Emonda SL 7 - 2018
1387,1,106,1,450,10%,0.1,45,405,Sun Bicycles Cruz 3 - 2017
1388,1,251,1,3000,10%,0.1,300,2700,Electra Townie Commute Go! - 2018
1389,1,85,2,330,10%,0.1,66,594,Haro Downtown 16 - 2017
1389,2,171,2,3200,5%,0.05,320,6080,Trek Domane SL 6 - 2018
1389,3,227,1,320,7%,0.07,22.4,297.6,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018
1390,1,41,2,1470,5%,0.05,147,2793,Haro Shift R3 - 2017
1390,2,27,2,1000,5%,0.05,100,1900,Surly Big Dummy Frameset - 2017
1390,3,306,1,900,10%,0.1,90,810,Electra Townie Balloon 7i EQ Ladies' - 2017/2018
1390,4,104,1,482,5%,0.05,24.1,457.9,Sun Bicycles Streamway - 2017
1390,5,147,2,1800,10%,0.1,360,3240,Trek Domane ALR 5 Gravel - 2018
1391,1,223,2,530,7%,0.07,74.2,985.8,Electra Cruiser Lux 3i - 2018
1391,2,295,2,320,20%,0.2,128,512,Electra Treasure 1 20" - 2018
1391,3,277,1,370,20%,0.2,74,296,Trek Precaliber 24 21-speed Boy's - 2018
1392,1,87,2,190,20%,0.2,76,304,Trek Precaliber 12 Boys - 2017
1392,2,240,2,900,5%,0.05,90,1710,Electra Townie Commute 27D Ladies - 2018
1393,1,92,1,210,7%,0.07,14.7,195.3,Haro Shredder 20 - 2017
1393,2,82,1,660,7%,0.07,46.2,613.8,Electra Amsterdam Original 3i Ladies' - 2017
1393,3,47,2,5300,5%,0.05,530,10070,Trek Remedy 9.8 - 2017
1393,4,268,2,160,5%,0.05,16,304,Trek Kickster - 2018
1394,1,165,2,2500,5%,0.05,250,4750,Trek 1120 - 2018
1395,1,204,1,3600,20%,0.2,720,2880,Trek Super Commuter+ 7 - 2018
1395,2,48,2,1500,10%,0.1,300,2700,Trek Emonda S 4 - 2017
1395,3,180,2,920,20%,0.2,368,1472,Trek Domane AL 3 Women's - 2018
1395,4,226,1,680,10%,0.1,68,612,Electra Townie Original 21D EQ - 2017/2018
1396,1,57,1,2000,5%,0.05,100,1900,Trek Emonda S 5 - 2017
1396,2,181,1,2200,20%,0.2,440,1760,Trek Domane SL 5 - 2018
1397,1,127,2,470,10%,0.1,94,846,Surly Pack Rat Frameset - 2018
1397,2,139,1,3000,7%,0.07,210,2790,Trek Remedy 7 27.5 - 2018
